extent,bandwidth,bufferLoadTime,cpu-value,disk-read,disk-write,fps,latency,memory-value,network-rx,network-tx,networkLatency
1,950.4140176278393,7.64000000001397,4.7000732421875,0,272794.09375,2298.850575032559,2767.914999999921,1180582016,13169.1298828125,441712,2176.0400000000373
1,1185.331868366572,7.510000000009313,6.000000476837158,0,284259.3125,2631.578947336173,2326.640000000014,1175379968,8046.673828125,237364,1747.4800000000978
1,1276.6326413282718,7.429999999934807,4.399727821350098,0,144182.59375,2127.6595740675616,2235.310000000056,1175425024,9610.55078125,242883.5,1624.9499999999534
1,779.7880918266641,13.17000000004191,5.400217533111572,0,9830.228515625,3333.333332815932,4865.745000000112,1175458048,8924.1591796875,242981.40625,2664.189999999944
1,490.38593742427025,7.450000000004366,4.499920845031738,0,99122.2109375,2173.913043482387,2282.810000000005,1179730048,8234.44140625,282564.90625,1684.9449999999924
1,433.3108611574353,7.875,4.699943542480469,0,9830.435546875,3703.703703747619,2980.159999999996,1181078016,8267.5224609375,240289.703125,2395.5550000000003
1,940.8236061420207,7.509999999980209,4.999950408935547,0,121250.984375,2597.4025975361146,2473.7399999999616,1179361024,7648.6689453125,241747.90625,1862.9049999999988
1,679.1865479289498,7.414999999979045,5.799736976623535,0,17203.52734375,2272.7272727152463,3200.850000000035,1168850944,9500.8984375,315327.09375,2605.335000000021
1,682.7646091516357,8.085000000020955,4.400206089019775,0,276054.5,2247.191010906741,3220.1199999999953,1168519040,9939.361328125,351750.5,2614.899999999965
1,698.5519168089368,7.364999999990687,4.6000518798828125,0,169583.5625,2439.0243903962605,3171.445000000007,1181213056,10265.150390625,288557.40625,2577.2000000000116
1,831.6504926751054,7.284999999974389,4.399899959564209,0,16383.220703125,2898.5507246279003,2611.3850000000093,1180385024,7964.94091796875,241103.296875,2011.9750000000058
1,677.9642363990229,7.330000000016298,4.800076961517334,0,389954.5,2531.645569500872,3101.5050000000047,1180446976,8508.712890625,239710.90625,2500.375
1,1130.3002851649503,6.989999999990687,4.9000091552734375,0,170378.4375,2439.0243900499922,2116.295000000013,1181360000,8495.9365234375,237136.09375,1517.8349999999919
1,866.9686137925012,7.3399999999965075,4.999950408935547,0,121250.984375,3076.9230768128614,2607.8499999999767,1179361024,7648.6689453125,241747.90625,2000.9199999999837
1,750.1046735986599,7.35999999998603,4.799935340881348,0,122877.53125,2985.0746266789506,2976.109999999986,1181330944,7811.544921875,240119,2418.8950000000186
1,970.6836173713242,7.285000000032596,4.700014114379883,0,13926.7587890625,2469.1358026536686,2466.8800000000047,1181426048,6591.66015625,237722.796875,1882.9799999999814
1,609.7871003775663,7.365000000019791,4.5000505447387695,0,282620.375,1398.60139860823,2433.3850000000093,1180962944,9060.5263671875,239865.40625,1841.1650000000081
1,714.6400647452368,5.690000000060536,4.399200916290283,0,172846.734375,1918.9765455792838,4867.6011111113085,1175040000,8582.4033203125,242326.40625,2937.4850000001024
1,1232.9310302584834,5.404999999911524,4.399927139282227,0,275242.40625,2391.629296979458,4867.213125000213,1175928960,8055.69921875,241702.90625,1700.625
1,1255.5432330263163,7.614999999990687,3.3000190258026123,0,10649.685546875,2376.9100165494765,4866.910714285914,1173709056,2364.87890625,0,1667.9649999999674
1,879.5708853947949,7.26500000001397,4.399945259094238,0,274422.1875,3908.7947873012745,4866.583333333528,1179324032,10811.2900390625,243554.09375,2377.9649999999674
1,1255.3928087968047,7.864999999990687,4.8000078201293945,0,9830.744140625,3649.635035578375,4866.414000000199,1179278976,9455.171875,240879.59375,1663.9500000000698
1,903.0220261838399,8.56000000005588,4.5000481605529785,0,146632.828125,3587.4439454691874,4866.211250000168,1181330944,8936.6328125,239678.296875,2310.204999999958
1,1146.8474700232437,7.150000000023283,5.299928188323975,0,149913.03125,3749.9999997817217,4866.045000000236,1180385024,9556.8779296875,241804.90625,1816.5900000000838
1,1299.868247947607,7.449999999953434,4.500184535980225,0,163024.5,3960.3960404804134,4865.887500000186,1176231936,8111.2958984375,239640.203125,1600.5200000000186
1,1186.0880368493151,7.319999999948777,4.40004825592041,0,9830.3154296875,2129.719263975425,4868.244090909287,1178907008,8737.0166015625,241151,1773.9450000000652
1,661.4103464026163,7.755000000004657,4.400798320770264,0,128619.890625,2016.1290319892857,4867.943500000192,1178882048,7920.751953125,239925.703125,3177.570000000065
1,646.5922104697635,7.764999999999418,4.601394176483154,0,126979.3515625,2010.0502512656885,3577.1249999999854,1181340032,6390.65283203125,238092.703125,1952.1149999999907
1,315.38987885755796,7.364999999997963,4.500070571899414,0,78644.984375,2409.6385542540447,3562.985000000008,1181486976,6696.85986328125,239069.703125,2981.3600000000006
1,1110.4643088354967,7.6749999999883585,5.100059986114502,0,160566.40625,3773.5849054614478,2329.929999999993,1182371968,8033.2451171875,240815.90625,1738.0650000000023
1,1102.7900234768065,7.3250000000116415,4.499994277954102,0,18022.07421875,2352.941176857297,2329.1149999999907,1181393024,8656.849609375,241097.40625,1742.7000000000116
1,996.0986392150941,11.385000000009313,4.699978828430176,0,17204.373046875,3389.8305086618575,2491.5950000000303,1180601984,7760.453125,240179.09375,1882.0200000000186
1,926.5144209259864,7.559999999997672,4.70001220703125,0,76182.6796875,2150.537634559354,2598.375,1180851968,8021.5888671875,239533.703125,2011.6600000000326
1,875.334142818471,7.26500000001397,4.399970531463623,0,99944.609375,2777.7777774364367,2710.039999999979,1181143040,7139.14306640625,238175.40625,2116.2549999999464
1,1042.6883886581206,7.610000000044238,4.500044345855713,0,161375.875,3125.000000500222,2379.874999999942,1181486976,7645.244140625,239688.90625,1765.079999999958
1,1032.013525913372,8.159999999974389,4.700170040130615,0,122878.65625,347.8260869494796,2478.1699999999837,1181233024,10420.080078125,319697.3125,1853.890000000014
1,878.2741117602642,7.4549999999580905,4.799781799316406,0,170426.1875,2597.4025973397656,2740.1999999999534,1171672960,8916.1416015625,298249.59375,2168.179999999993
1,836.4330135239649,6.9799999999813735,6.300062656402588,0,275199.3125,3076.9230773639397,2877.009999999951,1170940032,9297.9423828125,341664.40625,2265.4000000000233
1,1412.6407795850926,7.64000000001397,4.699978828430176,0,17204.373046875,2702.7027031619014,1918.329999999958,1180601984,7760.453125,240179.09375,1334.3850000000093
1,663.2639772119553,7.004999999990105,4.8984150886535645,0,168748.75,1298.70129871897,3576.969999999972,1181011968,7455.07080078125,240467.59375,1804.4550000000017
1,966.98417903352,7.540000000153668,4.699957847595215,0,161387.1875,3018.8679241039185,4870.057250000175,1176551040,7480.67919921875,240402.796875,2195.715000000084
1,1017.2401962445003,7.75,3.2000372409820557,0,77010.671875,3088.2352936735365,4870.224761904938,1174864000,1854.0140380859375,0,2089.1149999999907
1,767.9017555432665,6.839999999967404,4.300501823425293,0,74545.234375,2486.678507733745,4868.9696428573225,1180552960,6005.251953125,229917.09375,2748.8800000000047
1,973.016493738154,7.374999999883585,4.399960994720459,0,18842.041015625,2590.6735748003325,4869.171000000182,1180712960,8428.7587890625,252934.5,2171.640000000014
1,832.9984465423498,7.25,4.90001916885376,0,277711.1875,2253.5211263861374,4868.511250000195,1180619008,5701.083984375,238446.703125,2528.6699999999255
1,1056.241685400516,7.635000000009313,4.799446105957031,0,102401.65625,2374.4292234009763,4868.751153846343,1181184000,7810.85595703125,237560,1996.3700000001118
1,1025.2304889487596,7.385000000009313,5.000060081481934,0,122062.109375,2879.999999678135,4869.70055555573,1180372992,7485.09912109375,241115.5,2067.1249999998836
1,895.0625402098244,7.51500000001397,4.399967193603516,0,10649.14453125,2941.176470287179,4869.882894737021,1178488960,6436,238298.703125,2369.969999999972
1,727.582530087915,7.260000000009313,4.599513053894043,0,272792.3125,2689.075629852239,4869.358437500181,1180904960,7262.3291015625,238938.703125,2907.1149999999907
1,1360.6404271264225,8.215000000083819,4.600520133972168,0,173670.390625,2786.8852456463455,4869.534411764882,1180532992,8522.4052734375,242502.703125,1556.0650000000605
1,1369.0174936736803,9.300000000046566,35.1996955871582,0,678275.25,2666.6666666666665,2069.6149999999907,1180253952,11720.169921875,264811,1454.2399999999907
1,1238.759089694581,8.309999999997672,4.299982070922852,0,181047,2564.1025640107177,2184.875000000058,1180659968,7644.1591796875,239008.703125,1611.655000000028
1,1343.1852429985956,7.679999999993015,53.39958572387695,0,251496.6875,2380.952381044774,2057.9250000000466,991805376,9199.95703125,277140.6875,1473.4500000000116
1,1215.0679367029218,9.075000000011642,22.70028305053711,0,88473.96875,4761.904761429597,2205.435000000056,1008865024,37282.66015625,346853.3125,1633.740000000049
1,1320.6410247800081,7.6049999999813735,4.899960041046143,0,276885.625,3174.6031745797095,2163.2399999999907,1175256960,7631.05615234375,242658.203125,1489.0100000000093
1,762.7540582760709,7.654999999969732,28.200092315673828,0,314570.6875,2272.7272727152463,3167.4400000000023,1136312064,30016.310546875,335922.40625,2586.5499999999884
1,1314.2369881314291,7.275000000023283,4.700004577636719,0,18841.94921875,3389.8305086618575,2123.0250000000233,1172995968,7789.2431640625,240933.59375,1485.8549999999814
1,791.1160386946366,7.675000000046566,4.899960041046143,0,276885.625,2325.581395071808,3069.664999999979,1175256960,7631.05615234375,242658.203125,2477.1849999999395
1,953.8343160706029,7.535000000032596,4.399960994720459,0,100761.125,2272.7272730159057,2630.945000000007,1180089984,9256.080078125,240304.40625,2031.740000000049
1,1008.5984459105255,8.099999999976717,4.800046920776367,0,122059.515625,2500.0000002182787,2520.6849999999977,1177128960,8012.3701171875,239643.09375,1928.9199999999837
2,1013.0564714963667,7.114999999990687,4.500357627868652,0,175310.46875,3225.8064510314325,2717.0499999998137,1180626944,7902.86181640625,243252.5,2127.3899999998976
2,914.3017809835768,7.455000000074506,4.6000895500183105,0,122882.078125,3174.6031751663327,2914.1450000000186,1180712960,8723.2744140625,238864.59375,2358.6049999999814
2,1141.4335668983756,7.544999999925494,4.4005208015441895,0,122878.0390625,2852.3489930278474,4873.1329411766565,1178484992,7050.2451171875,239714.5,1880.7949999999255
2,1720.761817218504,8.239999999990687,3.1999213695526123,0,271937.6875,2897.350993080395,4873.321142857329,1178481024,1846.51904296875,0,1248.4350000000559
2,1238.0039719854026,8.004999999888241,4.4999518394470215,0,9830.2890625,2759.810262829395,4872.739531250183,1177063040,8122.07177734375,241940.40625,1731.6650000000373
2,1150.4161702302274,7.619999999878928,3.6992392539978027,0,177764.078125,2807.316035478145,4872.939242424429,1174413056,2386.56396484375,0,1864.8200000000652
2,1130.4309289073242,7.684999999823049,4.299572467803955,0,18022.478515625,2247.191012082505,2518.554999999935,1180205056,9334.6767578125,243633.5,1904.119999999879
2,910.8194076106391,7.890000000130385,4.700095176696777,0,274425.1875,3278.6885227880884,2961.2450000001118,1181250048,6680.9560546875,238732.40625,2364.720000000205
2,957.5648509658005,8.909999999916181,4.400084495544434,0,105692.1875,2942.378422253632,4873.5043055557435,1181203968,5694.671875,239335.59375,2244.9550000000745
2,624.5549838729233,7.920000000158325,4.800070285797119,0,76186.1875,2986.2792571536843,4873.682837838024,1181286016,7778.330078125,239964.296875,3444.2050000000745
2,1339.1317120534632,7.645000000251457,4.800000190734863,0,105666.203125,3545.0516979293334,2871.298750000928,1172832000,6803.85205078125,260898.90625,1652.8499999998603
2,1419.431535979156,11.389999999897555,4.800041198730469,0,10648.953125,3389.83050738494,2871.200454546393,1172824064,3846.031005859375,60370.1796875,1558.9849999998696
2,931.9379963047049,9.414999999804422,4.599973678588867,0,18023.1640625,3294.8929148073853,2871.0990000009538,1181794048,7450.5791015625,238822.203125,2373.929999999935
2,813.8830685112257,7.494999999878928,4.899956703186035,0,545549.375,3056.0271643766496,2871.0011111120175,1181892992,7152.3720703125,240102.703125,2717.630000000121
2,1079.0668937761006,8.519999999785796,4.900004863739014,0,245762.203125,2807.017543309283,2870.8925000008894,1181168000,5997.716796875,237613.09375,2049.2750000001397
2,975.289129419254,7.430000000167638,4.500067710876465,0,9830.423828125,2597.4025980129622,2870.7721428579785,1179074944,6462.10205078125,240079,2266.785000000149
2,1247.5444447619811,8.154999999795109,4.599984645843506,0,9830.2431640625,2366.8639051863156,2870.643333334165,1178119936,7505.71923828125,240050.203125,1771.6650000000373
2,776.6073896784139,7.439999999944121,4.899982452392578,0,231027.90625,2105.263157894737,2870.503000000864,1178312960,6108.7919921875,239367.203125,2845.304999999935
2,1675.635606565605,7.654999999795109,4.400057315826416,0,183501.125,1951.2195123724111,2870.3412500007544,1176882944,6766.92578125,237842,1318.3850000000093
2,1042.823298176332,6.81000000028871,4.89998197555542,0,11468.5849609375,1643.8356162705818,2870.1916666673496,1176973056,6767.96923828125,239824.296875,2117.8799999998882
2,891.6658113611588,7.054999999934807,3.1999807357788086,0,400614.1875,826.4462810171798,2869.765000000596,1180749952,6147.55078125,204049.40625,2475.6350000000093
2,874.6256937940501,8.450000000186265,4.89999532699585,0,9830.349609375,1230.7692307692307,2870.0275000007823,1178484992,6322.05712890625,238904.296875,2524.5200000002515
2,963.1522143787142,7.709999999962747,5.000595569610596,0,387491.625,3636.363634516385,2899.320000000065,1175831040,7444.22705078125,239740.09375,2289.4499999999534
2,701.333419055456,7.540000000037253,5.300649166107178,0,9830.28125,2777.7777769873032,3753.1800000001676,1175698944,6608.1728515625,239718.796875,3144.9900000002235
2,1182.610136827044,7.90500000002794,4.600052356719971,0,9830.3037109375,2985.074625122943,2466.380000000121,1176162048,7025.72021484375,240184.90625,1865.5999999998603
2,823.5587657412286,10.459999999962747,4.600052356719971,0,9830.3037109375,2702.70270188635,3341.5800000000745,1176162048,7025.72021484375,240184.90625,2679.6650000000373
2,1000.1619541049226,7.5400000002700835,4.899949073791504,0,231832.90625,2247.191010906741,2791.064999999944,1180664064,8869.2529296875,247409.59375,2202.2700000000186
2,787.6271788078689,7.40500000002794,5.799770355224609,0,113050.578125,1980.198018414263,3379.410000000149,1176014976,10291.0703125,270175.6875,2797.3300000000745
2,707.8803584877409,7.550000000046566,4.699784278869629,0,9830.3017578125,3174.6031751663327,3737.969999999972,1175748992,7583.33203125,241430.40625,3113.339999999851
2,850.441269582461,7.475000000093132,4.399477005004883,0,197425.015625,2352.9411775018107,3199.0250000001397,1175764992,8133.9130859375,240579.296875,2592.1650000000373
2,823.4031811368366,7.529999999795109,5.100054740905762,0,238377.796875,3041.825095186293,7475.046250000014,1177161984,9787.0927734375,241366.703125,2667.750000000233
2,1031.2996988580842,12.850000000093132,4.299961566925049,0,103218.578125,3108.808289885412,7474.895000000019,1179266944,9712.5673828125,240764.09375,2129.2800000002608
2,1069.4546852664334,11.364999999757856,4.399961471557617,0,9830.3642578125,2816.901408598504,7475.455833333351,1177427968,8419.9501953125,239197.796875,2055.274999999907
2,877.5817241448659,9.125,4.900014400482178,0,9830.814453125,2564.102564163795,7475.270000000019,1177406976,9868.0693359375,240863.09375,2503.8499999998603
2,708.9819588593391,19.84500000020489,4.2999420166015625,0,388301.875,3278.6885246652505,7475.755000000034,1179246976,9881.9990234375,239214.59375,3102.1650000000373
2,822.6409722228025,7.440000000176951,4.300025463104248,0,182681,3050.108932560893,7475.615000000024,1177276032,8170.5498046875,240365.5,2672.7399999999907
2,923.2564185589143,7.419999999925494,4.900007247924805,0,9829.884765625,2985.07462719762,2988.7549999998882,1181220992,7983.1259765625,239239,2383.630000000121
2,732.6740699369565,8.06499999994412,4.900007247924805,0,9829.884765625,3435.1145039755324,7475.886666666691,1181220992,7983.1259765625,239239,3002.7600000000093
2,786.1718603846161,7.279999999795109,4.500033855438232,0,126974.765625,2500.0000005820766,3411.409999999916,1172034048,12574.83984375,387985.90625,2800.9050000002608
2,1155.1555665772112,7.339999999850988,6.100020408630371,0,10650.2763671875,3124.9999993633537,2491.469999999972,1172140032,9667.8662109375,300622.90625,1905.6750000002794
2,843.5514595511986,7.390000000130385,4.699947834014893,0,9830.94140625,2127.659574594566,3202.7599999997765,1181233024,9980.119140625,297075.90625,2599.725000000093
2,1509.3637220646854,7.3549999999813735,4.9000983238220215,0,283445.125,3448.2758616260057,2087.070000000065,1180921984,7431.73779296875,237480.203125,1453.4250000000466
2,754.630904570423,7.40500000026077,4.699960231781006,0,104855.21875,3030.303029618863,3482.1049999999814,1172418944,14625.1103515625,438216.59375,2904.0449999999255
2,1375.2642964669756,7.400000000139698,4.999924659729004,0,77002.3125,2298.850574417337,2216.780000000028,1172745984,8521.9873046875,212816.5,1594.0549999999348
2,1131.9853439712956,7.310000000055879,4.299971580505371,0,9830.681640625,3508.771927990008,2571.284999999916,1181282048,9066.8798828125,242487.296875,1934.5849999999627
2,1356.00062660305,7.329999999841675,6.500153064727783,0,162200.03125,3030.303029618863,2200.244999999879,1172647936,6968.68701171875,251356.40625,1615.5649999999441
2,1055.1075611236884,7.495000000111759,4.699919700622559,0,125334.78125,2409.638555352462,2679.3599999998696,1180388992,6886.9921875,239839.40625,2074.024999999907
2,893.519009254494,7.260000000009313,4.299971580505371,0,9830.681640625,1851.8518517240984,3031.739999999758,1181282048,9066.8798828125,242487.296875,2450.0049999998882
2,1011.3405445486786,8.475000000093132,4.6999969482421875,0,176125.34375,1769.9115038704635,7474.645000000019,1181110016,7431.27783203125,238968.59375,2169.875
2,1116.5182134402032,5.279999999795109,4.800037384033203,0,123700.890625,2515.7232699392434,7474.785000000033,1179172992,8598.365234375,239701.203125,1966.119999999879
2,2102.1122726410717,9.059999999823049,4.600019454956055,0,490685.875,2802.101575971901,2874.8509375006543,1171558016,8656.87890625,237565.796875,1057.3050000001676
2,933.7087089001052,9.679999999934807,4.199995040893555,0,9830.408203125,2779.022859407185,2874.615483871631,1172107008,8808.810546875,236692,2379.9250000000466
2,1481.5995527979983,7.859999999869615,4.699944019317627,0,292455.5,2644.0037769529335,2873.8696428578282,1172205952,7680.32177734375,237825.5,1498.9749999998603
2,1516.854138534195,7.319999999832362,4.400063514709473,0,194969.53125,2689.2430276290106,2873.6050000006885,1172307968,8538.1181640625,296822.5,1463.8499999998603
2,940.0888630192406,8.100000000093132,5.000014781951904,0,9830.44140625,2727.2727268109143,2874.37483333402,1172193024,6782.4677734375,201381.703125,2363.3250000001863
2,1001.7995580603458,10.520000000018626,4.999998569488525,0,76185.359375,2692.6648093025287,2874.124310345517,1172356992,8363.833984375,236532.09375,2217.320000000065
2,1478.6539559606504,8.964999999850988,4.597940921783447,0,9830.38671875,4109.5890418561185,2872.7891666673436,1172499968,6445.9912109375,192198,1500.7700000002515
2,1044.2338891685226,9.09499999973923,4.700038909912109,0,330142.375,4045.7343890339257,2872.647826087661,1172807936,7957.19384765625,300822.8125,2124.685000000056
2,1415.2082360465395,8.209999999962747,4.799941539764404,0,138443.90625,2640.9344845798555,2873.343076923755,1172676992,7535.31298828125,174937.5,1568.6799999999348
2,910.492356728348,8.234999999869615,4.702103137969971,0,9830.4208984375,2612.3301987099676,2873.0700000006705,1172738048,8026.64501953125,283672.09375,2437.7650000001304
2,1169.8484052850238,8.334999999962747,4.399993419647217,0,10650.951171875,3816.793891610219,2871.6056666674713,1171779968,6081.51416015625,146752.40625,1893.3100000002887
2,1083.6365916084678,8.125,4.799566745758057,0,176948.53125,3911.980438458753,2871.7093750007916,1172886016,9412.078125,258365.59375,2044.3899999998976
2,1614.9229424821103,8.575000000186265,5.10001277923584,0,236791.703125,3641.456582329065,2871.397692308546,1172749952,6903.9638671875,248159.796875,1370.8950000000186
2,881.393251552961,8.56000000005588,4.499981880187988,0,23753.6796875,3713.527850981852,2871.5014285722614,1172144000,7600.82421875,293732.40625,2512.375
2,1500.7689803729502,7.890000000130385,4.700052261352539,0,9830.701171875,4000,2872.059736842829,1172622976,6910.52392578125,268212.6875,1477.1200000001118
2,949.2152117188498,8.879999999888241,4.500044345855713,0,104859.796875,3960.396039750036,2872.207500000717,1170980992,7971.52587890625,236915.203125,2335.9149999998044
2,1179.1542832611742,7.9799999999813735,4.900447368621826,0,385016.375,3999.999998246922,2871.812352941974,1172599040,7033.85693359375,212766.90625,1879.195000000298
2,1648.364033865885,8.080000000074506,4.799953460693359,0,18841.0703125,4081.6326520613316,2871.9150000007617,1169907968,7654.75,249065.09375,1344.570000000298
2,1018.204595092665,8.130000000121072,4.8000102043151855,0,226917.3125,3947.3684208315026,2872.3559523816884,1170887040,6557.6982421875,191837.90625,2178.100000000093
2,2074.1324692421917,8.179999999934807,4.899971961975098,0,240842.796875,3985.5072466995757,2872.502272727984,1170829056,7605.14599609375,242916.703125,1069.4650000000838
2,1048.2556953754777,7.160000000149012,6.000056743621826,0,9830.458984375,2439.0243907425283,2691.869999999879,1169789056,7788.98583984375,266790.3125,2081.8900000001304
2,1094.9195418453492,7.390000000130385,4.699957847595215,0,125340,3225.8064534542277,2579.6999999999534,1178951936,6927.01123046875,239728.40625,1992.339999999851
2,1422.1440939242102,7.414999999804422,4.699957847595215,0,125340,4000,2184.3549999999814,1178951936,6927.01123046875,239728.40625,1533.2749999999069
2,1210.6459920113898,7.225000000093132,4.700046062469482,0,174489.375,2247.191012082505,2378.7549999998882,1180868992,7017.81298828125,238873,1800.3700000001118
2,980.9265507732356,7.585000000195578,4.700006008148193,0,9830.47265625,2898.55072291627,2813.929999999935,1181666944,6887.4130859375,237864.5,2228.3349999999627
2,950.9468688601968,7.380000000121072,4.600048065185547,0,78641.734375,2380.9523800548477,2875.2649999998976,1179741952,7905.39697265625,242595.40625,2297.6899999997113
2,1260.4446191067211,7.46999999997206,4.099989891052246,0,112229.171875,2409.638554000564,2308.375,1177112960,9504.7138671875,330074.8125,1732.8149999999441
